community_area,month,primary_type,type_count
58,2015-07-01,OFFENSE INVOLVING CHILDREN,2
58,2015-07-01,OTHER OFFENSE,17
58,2015-07-01,PUBLIC PEACE VIOLATION,1
58,2015-07-01,ROBBERY,16
58,2015-07-01,SEX OFFENSE,1
58,2015-07-01,THEFT,34
58,2015-07-01,WEAPONS VIOLATION,4
58,2015-08-01,ARSON,3
58,2015-08-01,ASSAULT,7
58,2015-08-01,BATTERY,64
58,2015-08-01,BURGLARY,9
58,2015-08-01,CRIMINAL DAMAGE,31
58,2015-08-01,CRIMINAL SEXUAL ASSAULT,1
58,2015-08-01,CRIMINAL TRESPASS,4
58,2015-08-01,DECEPTIVE PRACTICE,12
58,2015-08-01,HOMICIDE,3
58,2015-08-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2015-08-01,LIQUOR LAW VIOLATION,4
58,2015-08-01,MOTOR VEHICLE THEFT,12
58,2015-08-01,NARCOTICS,29
58,2015-08-01,OFFENSE INVOLVING CHILDREN,5
58,2015-08-01,OTHER OFFENSE,13
58,2015-08-01,PROSTITUTION,6
58,2015-08-01,PUBLIC PEACE VIOLATION,3
58,2015-08-01,ROBBERY,10
58,2015-08-01,SEX OFFENSE,1
58,2015-08-01,STALKING,1
58,2015-08-01,THEFT,31
58,2015-08-01,WEAPONS VIOLATION,3
58,2015-09-01,ARSON,2
58,2015-09-01,ASSAULT,10
58,2015-09-01,BATTERY,39
58,2015-09-01,BURGLARY,8
58,2015-09-01,CRIMINAL DAMAGE,27
58,2015-09-01,CRIMINAL SEXUAL ASSAULT,2
58,2015-09-01,CRIMINAL TRESPASS,3
58,2015-09-01,DECEPTIVE PRACTICE,10
58,2015-09-01,MOTOR VEHICLE THEFT,12
58,2015-09-01,NARCOTICS,22
58,2015-09-01,OFFENSE INVOLVING CHILDREN,9
58,2015-09-01,OTHER OFFENSE,21
58,2015-09-01,PROSTITUTION,17
58,2015-09-01,PUBLIC PEACE VIOLATION,2
58,2015-09-01,ROBBERY,9
58,2015-09-01,SEX OFFENSE,2
58,2015-09-01,THEFT,43
58,2015-09-01,WEAPONS VIOLATION,6
58,2015-10-01,ASSAULT,13
58,2015-10-01,BATTERY,36
58,2015-10-01,BURGLARY,12
58,2015-10-01,CRIMINAL DAMAGE,32
58,2015-10-01,CRIMINAL TRESPASS,2
58,2015-10-01,DECEPTIVE PRACTICE,9
58,2015-10-01,MOTOR VEHICLE THEFT,9
58,2015-10-01,NARCOTICS,25
58,2015-10-01,OFFENSE INVOLVING CHILDREN,3
58,2015-10-01,OTHER OFFENSE,11
58,2015-10-01,PROSTITUTION,6
58,2015-10-01,PUBLIC PEACE VIOLATION,2
58,2015-10-01,ROBBERY,5
58,2015-10-01,SEX OFFENSE,2
58,2015-10-01,THEFT,48
58,2015-10-01,WEAPONS VIOLATION,2
58,2015-11-01,ASSAULT,13
58,2015-11-01,BATTERY,38
58,2015-11-01,BURGLARY,9
58,2015-11-01,CRIMINAL DAMAGE,21
58,2015-11-01,CRIMINAL SEXUAL ASSAULT,3
58,2015-11-01,CRIMINAL TRESPASS,1
58,2015-11-01,DECEPTIVE PRACTICE,10
58,2015-11-01,KIDNAPPING,1
58,2015-11-01,LIQUOR LAW VIOLATION,1
58,2015-11-01,MOTOR VEHICLE THEFT,25
58,2015-11-01,NARCOTICS,13
58,2015-11-01,OBSCENITY,1
58,2015-11-01,OFFENSE INVOLVING CHILDREN,2
58,2015-11-01,OTHER OFFENSE,14
58,2015-11-01,PROSTITUTION,4
58,2015-11-01,PUBLIC PEACE VIOLATION,2
58,2015-11-01,ROBBERY,9
58,2015-11-01,SEX OFFENSE,1
58,2015-11-01,THEFT,33
58,2015-11-01,WEAPONS VIOLATION,3
58,2015-12-01,ARSON,2
58,2015-12-01,ASSAULT,10
58,2015-12-01,BATTERY,39
58,2015-12-01,BURGLARY,18
58,2015-12-01,CRIMINAL DAMAGE,20
58,2015-12-01,CRIMINAL TRESPASS,1
58,2015-12-01,DECEPTIVE PRACTICE,11
58,2015-12-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2015-12-01,MOTOR VEHICLE THEFT,19
58,2015-12-01,NARCOTICS,14
58,2015-12-01,OFFENSE INVOLVING CHILDREN,6
58,2015-12-01,OTHER OFFENSE,13
58,2015-12-01,PROSTITUTION,6
58,2015-12-01,ROBBERY,18
58,2015-12-01,STALKING,1
58,2015-12-01,THEFT,28
58,2015-12-01,WEAPONS VIOLATION,4
58,2016-01-01,ARSON,1
58,2016-01-01,ASSAULT,13
58,2016-01-01,BATTERY,46
58,2016-01-01,BURGLARY,27
58,2016-01-01,CRIMINAL DAMAGE,28
58,2016-01-01,CRIMINAL SEXUAL ASSAULT,2
58,2016-01-01,CRIMINAL TRESPASS,2
58,2016-01-01,DECEPTIVE PRACTICE,12
58,2016-01-01,HOMICIDE,2
58,2016-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2016-01-01,LIQUOR LAW VIOLATION,1
58,2016-01-01,MOTOR VEHICLE THEFT,20
58,2016-01-01,NARCOTICS,15
58,2016-01-01,OFFENSE INVOLVING CHILDREN,6
58,2016-01-01,OTHER OFFENSE,13
58,2016-01-01,ROBBERY,12
58,2016-01-01,SEX OFFENSE,2
58,2016-01-01,THEFT,24
58,2016-01-01,WEAPONS VIOLATION,2
58,2016-02-01,ARSON,1
58,2016-02-01,ASSAULT,9
58,2016-02-01,BATTERY,41
58,2016-02-01,BURGLARY,19
58,2016-02-01,CRIMINAL DAMAGE,32
58,2016-02-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-02-01,DECEPTIVE PRACTICE,21
58,2016-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2016-02-01,INTIMIDATION,1
58,2016-02-01,MOTOR VEHICLE THEFT,14
58,2016-02-01,NARCOTICS,12
58,2016-02-01,OFFENSE INVOLVING CHILDREN,4
58,2016-02-01,OTHER OFFENSE,16
58,2016-02-01,PROSTITUTION,1
58,2016-02-01,PUBLIC PEACE VIOLATION,1
58,2016-02-01,ROBBERY,6
58,2016-02-01,SEX OFFENSE,2
58,2016-02-01,THEFT,22
58,2016-02-01,WEAPONS VIOLATION,1
58,2016-03-01,ARSON,1
58,2016-03-01,ASSAULT,17
58,2016-03-01,BATTERY,50
58,2016-03-01,BURGLARY,21
58,2016-03-01,CRIMINAL DAMAGE,29
58,2016-03-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-03-01,CRIMINAL TRESPASS,4
58,2016-03-01,DECEPTIVE PRACTICE,12
58,2016-03-01,MOTOR VEHICLE THEFT,10
58,2016-03-01,NARCOTICS,23
58,2016-03-01,OFFENSE INVOLVING CHILDREN,3
58,2016-03-01,OTHER OFFENSE,16
58,2016-03-01,PUBLIC PEACE VIOLATION,3
58,2016-03-01,ROBBERY,9
58,2016-03-01,THEFT,20
58,2016-03-01,WEAPONS VIOLATION,1
58,2016-04-01,ARSON,1
58,2016-04-01,ASSAULT,20
58,2016-04-01,BATTERY,41
58,2016-04-01,BURGLARY,26
58,2016-04-01,CRIMINAL DAMAGE,30
58,2016-04-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-04-01,CRIMINAL TRESPASS,6
58,2016-04-01,DECEPTIVE PRACTICE,11
58,2016-04-01,KIDNAPPING,1
58,2016-04-01,MOTOR VEHICLE THEFT,14
58,2016-04-01,NARCOTICS,20
58,2016-04-01,OFFENSE INVOLVING CHILDREN,6
58,2016-04-01,OTHER OFFENSE,18
58,2016-04-01,PROSTITUTION,1
58,2016-04-01,PUBLIC PEACE VIOLATION,1
58,2016-04-01,ROBBERY,17
58,2016-04-01,THEFT,26
58,2016-04-01,WEAPONS VIOLATION,3
58,2016-05-01,ARSON,5
58,2016-05-01,ASSAULT,23
58,2016-05-01,BATTERY,41
58,2016-05-01,BURGLARY,18
58,2016-05-01,CRIMINAL DAMAGE,37
58,2016-05-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-05-01,CRIMINAL TRESPASS,4
58,2016-05-01,DECEPTIVE PRACTICE,7
58,2016-05-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2016-05-01,MOTOR VEHICLE THEFT,12
58,2016-05-01,NARCOTICS,28
58,2016-05-01,OFFENSE INVOLVING CHILDREN,1
58,2016-05-01,OTHER OFFENSE,18
58,2016-05-01,PROSTITUTION,1
58,2016-05-01,ROBBERY,9
58,2016-05-01,SEX OFFENSE,2
58,2016-05-01,THEFT,42
58,2016-05-01,WEAPONS VIOLATION,3
58,2016-06-01,ASSAULT,10
58,2016-06-01,BATTERY,39
58,2016-06-01,BURGLARY,9
58,2016-06-01,CRIMINAL DAMAGE,37
58,2016-06-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-06-01,CRIMINAL TRESPASS,1
58,2016-06-01,DECEPTIVE PRACTICE,8
58,2016-06-01,HOMICIDE,1
58,2016-06-01,INTERFERENCE WITH PUBLIC OFFICER,3
58,2016-06-01,MOTOR VEHICLE THEFT,9
58,2016-06-01,NARCOTICS,14
58,2016-06-01,OFFENSE INVOLVING CHILDREN,4
58,2016-06-01,OTHER OFFENSE,22
58,2016-06-01,PUBLIC PEACE VIOLATION,2
58,2016-06-01,ROBBERY,10
58,2016-06-01,SEX OFFENSE,3
58,2016-06-01,THEFT,31
58,2016-06-01,WEAPONS VIOLATION,7
58,2016-07-01,ASSAULT,14
58,2016-07-01,BATTERY,45
58,2016-07-01,BURGLARY,9
58,2016-07-01,CRIMINAL DAMAGE,20
58,2016-07-01,CRIMINAL SEXUAL ASSAULT,3
58,2016-07-01,CRIMINAL TRESPASS,3
58,2016-07-01,DECEPTIVE PRACTICE,6
58,2016-07-01,HOMICIDE,2
58,2016-07-01,LIQUOR LAW VIOLATION,1
58,2016-07-01,MOTOR VEHICLE THEFT,6
58,2016-07-01,NARCOTICS,13
58,2016-07-01,OFFENSE INVOLVING CHILDREN,2
58,2016-07-01,OTHER OFFENSE,10
58,2016-07-01,ROBBERY,9
58,2016-07-01,SEX OFFENSE,2
58,2016-07-01,STALKING,2
58,2016-07-01,THEFT,30
58,2016-07-01,WEAPONS VIOLATION,3
58,2016-08-01,ARSON,2
58,2016-08-01,ASSAULT,17
58,2016-08-01,BATTERY,52
58,2016-08-01,BURGLARY,14
58,2016-08-01,CRIMINAL DAMAGE,29
58,2016-08-01,CRIMINAL SEXUAL ASSAULT,3
58,2016-08-01,CRIMINAL TRESPASS,2
58,2016-08-01,DECEPTIVE PRACTICE,10
58,2016-08-01,MOTOR VEHICLE THEFT,17
58,2016-08-01,NARCOTICS,12
58,2016-08-01,OBSCENITY,1
58,2016-08-01,OFFENSE INVOLVING CHILDREN,4
58,2016-08-01,OTHER OFFENSE,22
58,2016-08-01,PROSTITUTION,19
58,2016-08-01,PUBLIC PEACE VIOLATION,5
58,2016-08-01,ROBBERY,11
58,2016-08-01,SEX OFFENSE,1
58,2016-08-01,STALKING,1
58,2016-08-01,THEFT,30
58,2016-08-01,WEAPONS VIOLATION,2
58,2016-09-01,ASSAULT,22
58,2016-09-01,BATTERY,58
58,2016-09-01,BURGLARY,11
58,2016-09-01,CRIMINAL DAMAGE,37
58,2016-09-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-09-01,CRIMINAL TRESPASS,7
58,2016-09-01,DECEPTIVE PRACTICE,9
58,2016-09-01,HOMICIDE,2
58,2016-09-01,LIQUOR LAW VIOLATION,2
58,2016-09-01,MOTOR VEHICLE THEFT,10
58,2016-09-01,NARCOTICS,13
58,2016-09-01,OFFENSE INVOLVING CHILDREN,1
58,2016-09-01,OTHER OFFENSE,10
58,2016-09-01,PUBLIC PEACE VIOLATION,2
58,2016-09-01,ROBBERY,16
58,2016-09-01,SEX OFFENSE,6
58,2016-09-01,THEFT,31
58,2016-09-01,WEAPONS VIOLATION,6
58,2016-10-01,ASSAULT,20
58,2016-10-01,BATTERY,47
58,2016-10-01,BURGLARY,8
58,2016-10-01,CRIMINAL DAMAGE,30
58,2016-10-01,CRIMINAL SEXUAL ASSAULT,2
58,2016-10-01,CRIMINAL TRESPASS,3
58,2016-10-01,DECEPTIVE PRACTICE,13
58,2016-10-01,KIDNAPPING,1
58,2016-10-01,LIQUOR LAW VIOLATION,1
58,2016-10-01,MOTOR VEHICLE THEFT,10
58,2016-10-01,NARCOTICS,5
58,2016-10-01,OTHER OFFENSE,8
58,2016-10-01,PROSTITUTION,7
58,2016-10-01,PUBLIC PEACE VIOLATION,1
58,2016-10-01,ROBBERY,21
58,2016-10-01,THEFT,34
58,2016-10-01,WEAPONS VIOLATION,4
58,2016-11-01,ASSAULT,20
58,2016-11-01,BATTERY,40
58,2016-11-01,BURGLARY,18
58,2016-11-01,CRIMINAL DAMAGE,37
58,2016-11-01,CRIMINAL SEXUAL ASSAULT,1
58,2016-11-01,CRIMINAL TRESPASS,3
58,2016-11-01,DECEPTIVE PRACTICE,8
58,2016-11-01,HOMICIDE,2
58,2016-11-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2016-11-01,MOTOR VEHICLE THEFT,10
58,2016-11-01,NARCOTICS,1
58,2016-11-01,OFFENSE INVOLVING CHILDREN,1
58,2016-11-01,OTHER OFFENSE,8
58,2016-11-01,PUBLIC PEACE VIOLATION,1
58,2016-11-01,ROBBERY,14
58,2016-11-01,SEX OFFENSE,1
58,2016-11-01,THEFT,28
58,2016-11-01,WEAPONS VIOLATION,5
58,2016-12-01,ASSAULT,18
58,2016-12-01,BATTERY,34
58,2016-12-01,BURGLARY,18
58,2016-12-01,CRIMINAL DAMAGE,28
58,2016-12-01,CRIMINAL TRESPASS,1
58,2016-12-01,DECEPTIVE PRACTICE,6
58,2016-12-01,HOMICIDE,3
58,2016-12-01,MOTOR VEHICLE THEFT,21
58,2016-12-01,NARCOTICS,1
58,2016-12-01,OFFENSE INVOLVING CHILDREN,4
58,2016-12-01,OTHER OFFENSE,12
58,2016-12-01,PUBLIC PEACE VIOLATION,2
58,2016-12-01,ROBBERY,17
58,2016-12-01,SEX OFFENSE,2
58,2016-12-01,THEFT,21
58,2016-12-01,WEAPONS VIOLATION,2
58,2017-01-01,ARSON,1
58,2017-01-01,ASSAULT,14
58,2017-01-01,BATTERY,36
58,2017-01-01,BURGLARY,14
58,2017-01-01,CRIMINAL DAMAGE,27
58,2017-01-01,CRIMINAL SEXUAL ASSAULT,2
58,2017-01-01,CRIMINAL TRESPASS,1
58,2017-01-01,DECEPTIVE PRACTICE,6
58,2017-01-01,HOMICIDE,3
58,2017-01-01,MOTOR VEHICLE THEFT,13
58,2017-01-01,NARCOTICS,14
58,2017-01-01,OFFENSE INVOLVING CHILDREN,5
58,2017-01-01,OTHER OFFENSE,16
58,2017-01-01,ROBBERY,13
58,2017-01-01,SEX OFFENSE,1
58,2017-01-01,THEFT,19
58,2017-01-01,WEAPONS VIOLATION,3
58,2017-02-01,ARSON,1
58,2017-02-01,ASSAULT,12
58,2017-02-01,BATTERY,38
58,2017-02-01,BURGLARY,22
58,2017-02-01,CRIMINAL DAMAGE,30
58,2017-02-01,CRIMINAL TRESPASS,5
58,2017-02-01,DECEPTIVE PRACTICE,10
58,2017-02-01,HOMICIDE,5
58,2017-02-01,LIQUOR LAW VIOLATION,1
58,2017-02-01,MOTOR VEHICLE THEFT,10
58,2017-02-01,NARCOTICS,9
58,2017-02-01,OTHER OFFENSE,14
58,2017-02-01,PUBLIC PEACE VIOLATION,1
58,2017-02-01,ROBBERY,4
58,2017-02-01,STALKING,1
58,2017-02-01,THEFT,20
58,2017-02-01,WEAPONS VIOLATION,3
58,2017-03-01,ARSON,2
58,2017-03-01,ASSAULT,21
58,2017-03-01,BATTERY,27
58,2017-03-01,BURGLARY,10
58,2017-03-01,CRIMINAL DAMAGE,18
58,2017-03-01,CRIMINAL TRESPASS,3
58,2017-03-01,DECEPTIVE PRACTICE,15
58,2017-03-01,HOMICIDE,1
58,2017-03-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2017-03-01,MOTOR VEHICLE THEFT,3
58,2017-03-01,NARCOTICS,10
58,2017-03-01,OTHER OFFENSE,10
58,2017-03-01,PROSTITUTION,6
58,2017-03-01,PUBLIC PEACE VIOLATION,1
58,2017-03-01,ROBBERY,7
58,2017-03-01,SEX OFFENSE,2
58,2017-03-01,THEFT,24
58,2017-03-01,WEAPONS VIOLATION,1
58,2017-04-01,ARSON,4
58,2017-04-01,ASSAULT,14
58,2017-04-01,BATTERY,48
58,2017-04-01,BURGLARY,10
58,2017-04-01,CRIMINAL DAMAGE,14
58,2017-04-01,CRIMINAL TRESPASS,5
58,2017-04-01,DECEPTIVE PRACTICE,9
58,2017-04-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2017-04-01,INTIMIDATION,1
58,2017-04-01,MOTOR VEHICLE THEFT,6
58,2017-04-01,NARCOTICS,7
58,2017-04-01,OFFENSE INVOLVING CHILDREN,4
58,2017-04-01,OTHER OFFENSE,17
58,2017-04-01,PROSTITUTION,1
58,2017-04-01,ROBBERY,8
58,2017-04-01,SEX OFFENSE,1
58,2017-04-01,THEFT,18
58,2017-04-01,WEAPONS VIOLATION,2
58,2017-05-01,ASSAULT,15
58,2017-05-01,BATTERY,42
58,2017-05-01,BURGLARY,10
58,2017-05-01,CRIMINAL DAMAGE,28
58,2017-05-01,CRIMINAL TRESPASS,2
58,2017-05-01,DECEPTIVE PRACTICE,6
58,2017-05-01,HOMICIDE,3
58,2017-05-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2017-05-01,INTIMIDATION,1
58,2017-05-01,LIQUOR LAW VIOLATION,2
58,2017-05-01,MOTOR VEHICLE THEFT,4
58,2017-05-01,NARCOTICS,9
58,2017-05-01,OFFENSE INVOLVING CHILDREN,3
58,2017-05-01,OTHER OFFENSE,10
58,2017-05-01,PUBLIC PEACE VIOLATION,2
58,2017-05-01,ROBBERY,4
58,2017-05-01,SEX OFFENSE,3
58,2017-05-01,THEFT,13
58,2017-05-01,WEAPONS VIOLATION,5
58,2017-06-01,ASSAULT,12
58,2017-06-01,BATTERY,36
58,2017-06-01,BURGLARY,5
58,2017-06-01,CRIMINAL DAMAGE,21
58,2017-06-01,CRIMINAL SEXUAL ASSAULT,1
58,2017-06-01,CRIMINAL TRESPASS,1
58,2017-06-01,DECEPTIVE PRACTICE,10
58,2017-06-01,HOMICIDE,1
58,2017-06-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2017-06-01,KIDNAPPING,1
58,2017-06-01,LIQUOR LAW VIOLATION,2
58,2017-06-01,MOTOR VEHICLE THEFT,7
58,2017-06-01,NARCOTICS,7
58,2017-06-01,OFFENSE INVOLVING CHILDREN,3
58,2017-06-01,OTHER OFFENSE,10
58,2017-06-01,PUBLIC PEACE VIOLATION,2
58,2017-06-01,ROBBERY,4
58,2017-06-01,SEX OFFENSE,1
58,2017-06-01,THEFT,30
58,2017-06-01,WEAPONS VIOLATION,4
58,2017-07-01,ARSON,1
58,2017-07-01,ASSAULT,15
58,2017-07-01,BATTERY,44
58,2017-07-01,BURGLARY,10
58,2017-07-01,CRIMINAL DAMAGE,38
58,2017-07-01,CRIMINAL SEXUAL ASSAULT,4
58,2017-07-01,CRIMINAL TRESPASS,3
58,2017-07-01,DECEPTIVE PRACTICE,11
58,2017-07-01,HOMICIDE,1
58,2017-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2017-07-01,LIQUOR LAW VIOLATION,1
58,2017-07-01,MOTOR VEHICLE THEFT,8
58,2017-07-01,NARCOTICS,5
58,2017-07-01,OBSCENITY,1
58,2017-07-01,OFFENSE INVOLVING CHILDREN,2
58,2017-07-01,OTHER OFFENSE,18
58,2017-07-01,PUBLIC PEACE VIOLATION,1
58,2017-07-01,ROBBERY,16
58,2017-07-01,THEFT,28
58,2017-07-01,WEAPONS VIOLATION,4
58,2017-08-01,ARSON,2
58,2017-08-01,ASSAULT,17
58,2017-08-01,BATTERY,38
58,2017-08-01,BURGLARY,13
58,2017-08-01,CRIMINAL DAMAGE,27
58,2017-08-01,CRIMINAL TRESPASS,3
58,2017-08-01,DECEPTIVE PRACTICE,9
58,2017-08-01,HOMICIDE,1
58,2017-08-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2017-08-01,INTIMIDATION,1
58,2017-08-01,MOTOR VEHICLE THEFT,4
58,2017-08-01,NARCOTICS,5
58,2017-08-01,OFFENSE INVOLVING CHILDREN,2
58,2017-08-01,OTHER OFFENSE,16
58,2017-08-01,PUBLIC PEACE VIOLATION,1
58,2017-08-01,ROBBERY,19
58,2017-08-01,STALKING,1
58,2017-08-01,THEFT,38
58,2017-08-01,WEAPONS VIOLATION,2
58,2017-09-01,ASSAULT,23
58,2017-09-01,BATTERY,49
58,2017-09-01,BURGLARY,12
58,2017-09-01,CRIMINAL DAMAGE,21
58,2017-09-01,CRIMINAL TRESPASS,4
58,2017-09-01,DECEPTIVE PRACTICE,10
58,2017-09-01,HOMICIDE,4
58,2017-09-01,INTERFERENCE WITH PUBLIC OFFICER,3
58,2017-09-01,KIDNAPPING,2
58,2017-09-01,MOTOR VEHICLE THEFT,9
58,2017-09-01,NARCOTICS,13
58,2017-09-01,OFFENSE INVOLVING CHILDREN,5
58,2017-09-01,OTHER OFFENSE,12
58,2017-09-01,PROSTITUTION,6
58,2017-09-01,PUBLIC PEACE VIOLATION,3
58,2017-09-01,ROBBERY,18
58,2017-09-01,SEX OFFENSE,4
58,2017-09-01,STALKING,1
58,2017-09-01,THEFT,22
58,2017-09-01,WEAPONS VIOLATION,5
58,2017-10-01,ASSAULT,15
58,2017-10-01,BATTERY,45
58,2017-10-01,BURGLARY,8
58,2017-10-01,CRIMINAL DAMAGE,27
58,2017-10-01,CRIMINAL TRESPASS,2
58,2017-10-01,DECEPTIVE PRACTICE,3
58,2017-10-01,HOMICIDE,1
58,2017-10-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2017-10-01,MOTOR VEHICLE THEFT,5
58,2017-10-01,NARCOTICS,9
58,2017-10-01,OFFENSE INVOLVING CHILDREN,4
58,2017-10-01,OTHER OFFENSE,8
58,2017-10-01,PUBLIC PEACE VIOLATION,1
58,2017-10-01,ROBBERY,9
58,2017-10-01,SEX OFFENSE,2
58,2017-10-01,THEFT,40
58,2017-10-01,WEAPONS VIOLATION,1
58,2017-11-01,ASSAULT,10
58,2017-11-01,BATTERY,37
58,2017-11-01,BURGLARY,8
58,2017-11-01,CRIMINAL DAMAGE,28
58,2017-11-01,CRIMINAL SEXUAL ASSAULT,2
58,2017-11-01,CRIMINAL TRESPASS,3
58,2017-11-01,DECEPTIVE PRACTICE,7
58,2017-11-01,HOMICIDE,3
58,2017-11-01,KIDNAPPING,1
58,2017-11-01,MOTOR VEHICLE THEFT,8
58,2017-11-01,NARCOTICS,7
58,2017-11-01,OFFENSE INVOLVING CHILDREN,3
58,2017-11-01,OTHER OFFENSE,23
58,2017-11-01,PROSTITUTION,1
58,2017-11-01,PUBLIC PEACE VIOLATION,1
58,2017-11-01,ROBBERY,16
58,2017-11-01,SEX OFFENSE,1
58,2017-11-01,THEFT,19
58,2017-11-01,WEAPONS VIOLATION,6
58,2017-12-01,ARSON,1
58,2017-12-01,ASSAULT,14
58,2017-12-01,BATTERY,39
58,2017-12-01,BURGLARY,9
58,2017-12-01,CRIMINAL DAMAGE,30
58,2017-12-01,CRIMINAL SEXUAL ASSAULT,1
58,2017-12-01,CRIMINAL TRESPASS,3
58,2017-12-01,DECEPTIVE PRACTICE,10
58,2017-12-01,INTIMIDATION,1
58,2017-12-01,MOTOR VEHICLE THEFT,14
58,2017-12-01,NARCOTICS,3
58,2017-12-01,OFFENSE INVOLVING CHILDREN,1
58,2017-12-01,OTHER OFFENSE,20
58,2017-12-01,ROBBERY,12
58,2017-12-01,THEFT,41
58,2017-12-01,WEAPONS VIOLATION,3
58,2018-01-01,ASSAULT,12
58,2018-01-01,BATTERY,27
58,2018-01-01,BURGLARY,7
58,2018-01-01,CRIMINAL DAMAGE,20
58,2018-01-01,CRIMINAL TRESPASS,3
58,2018-01-01,DECEPTIVE PRACTICE,3
58,2018-01-01,INTERFERENCE WITH PUBLIC OFFICER,2
58,2018-01-01,MOTOR VEHICLE THEFT,13
58,2018-01-01,NARCOTICS,11
58,2018-01-01,OFFENSE INVOLVING CHILDREN,6
58,2018-01-01,OTHER OFFENSE,12
58,2018-01-01,PUBLIC PEACE VIOLATION,1
58,2018-01-01,ROBBERY,14
58,2018-01-01,THEFT,23
58,2018-01-01,WEAPONS VIOLATION,5
58,2018-02-01,ASSAULT,12
58,2018-02-01,BATTERY,37
58,2018-02-01,BURGLARY,9
58,2018-02-01,CRIMINAL DAMAGE,18
58,2018-02-01,CRIMINAL SEXUAL ASSAULT,4
58,2018-02-01,CRIMINAL TRESPASS,2
58,2018-02-01,DECEPTIVE PRACTICE,9
58,2018-02-01,HOMICIDE,1
58,2018-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2018-02-01,KIDNAPPING,1
58,2018-02-01,MOTOR VEHICLE THEFT,10
58,2018-02-01,NARCOTICS,3
58,2018-02-01,OFFENSE INVOLVING CHILDREN,5
58,2018-02-01,OTHER OFFENSE,11
58,2018-02-01,ROBBERY,10
58,2018-02-01,SEX OFFENSE,2
58,2018-02-01,THEFT,27
58,2018-02-01,WEAPONS VIOLATION,4
58,2018-03-01,ASSAULT,18
58,2018-03-01,BATTERY,39
58,2018-03-01,BURGLARY,9
58,2018-03-01,CRIMINAL DAMAGE,26
58,2018-03-01,CRIMINAL TRESPASS,2
58,2018-03-01,DECEPTIVE PRACTICE,10
58,2018-03-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2018-03-01,MOTOR VEHICLE THEFT,6
58,2018-03-01,NARCOTICS,11
58,2018-03-01,OFFENSE INVOLVING CHILDREN,2
58,2018-03-01,OTHER OFFENSE,14
58,2018-03-01,ROBBERY,11
58,2018-03-01,THEFT,19
58,2018-03-01,WEAPONS VIOLATION,6
58,2018-04-01,ASSAULT,11
58,2018-04-01,BATTERY,36
58,2018-04-01,BURGLARY,8
58,2018-04-01,CRIMINAL DAMAGE,27
58,2018-04-01,CRIMINAL SEXUAL ASSAULT,1
58,2018-04-01,CRIMINAL TRESPASS,4
58,2018-04-01,DECEPTIVE PRACTICE,5
58,2018-04-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2018-04-01,MOTOR VEHICLE THEFT,10
58,2018-04-01,NARCOTICS,9
58,2018-04-01,OFFENSE INVOLVING CHILDREN,3
58,2018-04-01,OTHER OFFENSE,10
58,2018-04-01,PUBLIC PEACE VIOLATION,1
58,2018-04-01,ROBBERY,4
58,2018-04-01,SEX OFFENSE,1
58,2018-04-01,THEFT,23
58,2018-05-01,ARSON,1
58,2018-05-01,ASSAULT,21
58,2018-05-01,BATTERY,39
58,2018-05-01,BURGLARY,6
58,2018-05-01,CRIMINAL DAMAGE,23
58,2018-05-01,CRIMINAL SEXUAL ASSAULT,1
58,2018-05-01,DECEPTIVE PRACTICE,13
58,2018-05-01,INTERFERENCE WITH PUBLIC OFFICER,1
58,2018-05-01,MOTOR VEHICLE THEFT,9
58,2018-05-01,NARCOTICS,4
58,2018-05-01,OFFENSE INVOLVING CHILDREN,2
58,2018-05-01,OTHER OFFENSE,13
58,2018-05-01,PROSTITUTION,1
58,2018-05-01,ROBBERY,10
58,2018-05-01,SEX OFFENSE,1
58,2018-05-01,THEFT,34
58,2018-05-01,WEAPONS VIOLATION,5
58,2018-06-01,ARSON,1
58,2018-06-01,ASSAULT,11
58,2018-06-01,BATTERY,35
58,2018-06-01,BURGLARY,7
58,2018-06-01,CRIMINAL DAMAGE,23
58,2018-06-01,CRIMINAL SEXUAL ASSAULT,2
58,2018-06-01,CRIMINAL TRESPASS,2
